0.0	5.824047861203626	0.0058240478612036255	3.004918552378898
0.001	5.82402500057333	0.011648072861776673	3.004930035684386
0.002	5.823979279399489	0.017472052141173814	3.0049472605875795
0.003	5.823910697855603	0.023295962839020214	3.0049702270224325
0.004	5.823819256201926	0.02911978209519678	3.004998934900884
0.005	5.823704954785462	0.03494348704992542	3.0050333841128585
0.006	5.823567794039956	0.04076705484385427	3.005073574526265
0.007	5.823407774485919	0.04659046261814295	3.0051195059869995
0.008	5.823224896730599	0.05241368751454785	3.0051711783189434
0.009	5.823019161467996	0.058236706675507274	3.005228591323965
0.01	5.822790569478859	0.0640594972442268	3.00529174478192
0.011	5.822539121630686	0.06988203636476446	3.0053606384506497
0.012	5.822264818877726	0.07570430118211602	3.005435272065987
0.013	5.821967662260965	0.08152626884230017	3.0055156453417515
0.014	5.821647652908144	0.08734791649244385	3.0056017579697536
0.015	5.821304792033743	0.0931692212808674	3.0056936096197937
0.016	5.820939080938988	0.09899016035716987	3.005791199939662
0.017	5.8205505210118575	0.10481071087231425	3.005894528555144
0.018	5.820139113727056	0.11063084997871266	3.0060035950700166
0.019	5.81970486064604	0.11645055483031166	3.0061183990660503
0.02	5.819247763417006	0.12226980258267749	3.0062389401030116
0.021	5.818767823774888	0.1280885703930812	3.0063652177186637
0.022	5.818265043541353	0.133906835420584	3.0064972314287663
0.023	5.817739424624814	0.1397245748261224	3.006634980727078
0.024	5.817190969020416	0.1455417657725936	3.006778465085359
0.025	5.81661967881003	0.15135838542494057	3.006927683953368
0.026	5.816025556162271	0.15717441095023724	3.0070826367588688
0.027	5.815408603332478	0.16298981951777397	3.007243322907629
0.028	5.814768822662719	0.16880458829914252	3.007409741783421
0.029	5.814106216581794	0.1746186944683214	3.007581892748025
0.03	5.813420787605224	0.18043211520176108	3.007759775141231
0.031	5.812712538335254	0.18624482767846923	3.0079433882808373
0.032	5.811981471460857	0.19205680908009584	3.008132731462657
0.033	5.811227589757721	0.19786803659101862	3.008327803960515
0.034	5.810450896088252	0.20367848739842803	3.0085286050262554
0.035	5.80965139340157	0.20948813869241262	3.0087351338897363
0.036	5.808829084733517	0.21529696766604414	3.0089473897588386
0.037	5.807983973206639	0.2211049515154629	3.0091653718194635
0.038	5.807116062030191	0.22691206743996273	3.0093890792355373
0.039	5.806225354500141	0.23271829264207655	3.0096185111490104
0.04	5.805311853999157	0.2385236043276612	3.009853666679863
0.041	5.804375563996612	0.24432797970598286	3.010094544926106
0.042	5.803416488048577	0.25013139598980216	3.0103411449637822
0.043	5.802434629797816	0.25593383039545947	3.0105934658469704
0.044	5.801429992973793	0.26173526014296	3.010851506607786
0.045	5.80040258139266	0.267535662456059	3.0111152662563856
0.046	5.799352398957257	0.273335014562347	3.011384743780967
0.047	5.798279449657114	0.2791332936933348	3.0116599381477744
0.048	5.79718373756844	0.2849304770845391	3.0119408483011
0.049	5.79606526685412	0.2907265419755672	3.012227473163285
0.05	5.7949240417637204	0.2965214656102024	3.0125198116347254
0.051	5.793760066633484	0.302315225236489	3.0128178625938724
0.052	5.792573345886313	0.308107798106818	3.013121624897238
0.053	5.791363884031781	0.3138991614780114	3.013431097379393
0.054	5.790131685666127	0.31968929261140805	3.0137462788529756
0.055	5.788876755472249	0.3254781687729486	3.014067168108692
0.056	5.787599098219695	0.33126576723326073	3.0143937639153187
0.057	5.786298718764669	0.33705206526774384	3.014726065019707
0.058	5.7849756220500215	0.342837040156655	3.015064070146784
0.059	5.783629813105253	0.34862066918519347	3.0154077779995614
0.06	5.782261297046492	0.35440292964358594	3.0157571872591307
0.061	5.780870079076521	0.3601837988271719	3.016112296584674
0.062	5.779456164484737	0.3659632540364885	3.016473104613463
0.063	5.778019558647174	0.37174127257735584	3.016839609960865
0.064	5.7765602670264915	0.37751783176096215	3.0172118112203443
